0,0000000000000D+00 1,2528574486604D-01
-5,5236092102261D-03 1,2495738164227D-01
-4,9707571367236D-02 1,2237102519273D-01
-1,3804928787167D-01 1,1740674868172D-01
-2,7049637563102D-01 1,1044640739177D-01
-4,4697028494359D-01 1,0198447779533D-01
-6,6736631467768D-01 9,2558714048476D-02
-9,3155380309455D-01 8,2687268327635D-02
-1,2393760671320D+00 7,2822263901492D-02
-1,5906506105751D+00 6,3323376051822D-02
-1,9851689852754D+00 5,4449504238564D-02
-2,4226973462732D+00 4,6364082222002D-02
-2,9029760354556D+00 3,9148843793493D-02
-3,4257201366786D+00 3,2821312732021D-02
-3,9906201696688D+00 2,7352623468988D-02
-4,5973405634391D+00 2,2683536010828D-02
-5,2455218767753D+00 1,8737521463007D-02
-5,9347791328709D+00 1,5430677640327D-02
-6,6647045949351D+00 1,2678735008374D-02
-7,4348641579031D+00 1,0401584192146D-02
-8,2448015118469D+00 8,5259282186031D-03
-9,0940370317331D+00 6,9865372350256D-03
-9,9820661120576D+00 5,7265867333594D-03
-1,0908361942454D+01 4,6973733478151D-03
-1,1872377173057D+01 3,8577044069060D-03
-1,2873537808167D+01 3,1731005225856D-03
-1,3911249867708D+01 2,6149479154891D-03
-1,4984900497471D+01 2,1596676513931D-03
-1,6093850197410D+01 1,7879365508373D-03
-1,7237443924077D+01 1,4839955908084D-03
-1,8415001098431D+01 1,2350371079973D-03
-1,9625823377542D+01 1,0306830172875D-03
-2,0869195764832D+01 8,6254159693996D-04
-2,2144376617888D+01 7,2383555925538D-04
-2,3450613191865D+01 6,0909712019062D-04
-2,4787128316571D+01 5,1391392006533D-04
-2,6153131498894D+01 4,3472479712744D-04
-2,7547812261348D+01 3,6865170297335D-04
-2,8970340142068D+01 3,1336538168274D-04
-3,0419875797246D+01 2,6697682681567D-04
-3,1895557678211D+01 2,2795044994618D-04
-3,3396510913373D+01 1,9503427785210D-04
-3,4921845087740D+01 1,6720475618134D-04
-3,6470654242916D+01 1,4362218134850D-04
-3,8042023538557D+01 1,2359558627148D-04
-3,9635018149947D+01 1,0655436417131D-04
-4,1248694370423D+01 9,2025867081335D-05
-4,2882092949916D+01 7,9617268860518D-05
-4,4534250197387D+01 6,9001105515572D-05
-4,6204180216934D+01 5,9903619379453D-05
-4,7890897112656D+01 5,2095294261323D-05
-4,9593401665731D+01 4,5383243930861D-05
-5,1310676893450D+01 3,9604965831037D-05
-5,3041710254076D+01 3,4623269180965D-05
-5,4785475882953D+01 3,0322096716203D-05
-5,6540934592509D+01 2,6603082257838D-05
-5,8307051636143D+01 2,3382750526144D-05
-6,0082774503366D+01 2,0590080281176D-05
-6,1867050683687D+01 1,8164674843219D-05
-6,3658827666616D+01 1,6055006012630D-05
-6,5457035177772D+01 1,4217075448648D-05
-6,7260607383748D+01 1,2613362305783D-05
-6,9068482892108D+01 1,1211702975782D-05
-7,0879582546526D+01 9,9846295757203D-06
-7,2692831631651D+01 8,9084552082253D-06
-7,4507155432129D+01 7,9631317501822D-06
-7,6321479232606D+01 7,1311231722514D-06
-7,8134728317731D+01 6,3976248195161D-06
-7,9945827972150D+01 5,7496803251936D-06
-8,1753703480510D+01 5,1764137361739D-06
-8,3557280127458D+01 4,6679899943025D-06
-8,5355483197641D+01 4,2164805903168D-06
-8,7147255739598D+01 3,8146903206334D-06
-8,8931531919919D+01 3,4561793071622D-06
-9,0707263669086D+01 3,1361408080150D-06
-9,2473376271748D+01 2,8495795366467D-06
-9,4228839422277D+01 2,5926211526660D-06
-9,5972596169209D+01 2,3617713868459D-06
-9,7703633970807D+01 2,1537685542440D-06
-9,9420913639499D+01 1,9667460168814D-06
-1,0112341375160D+02 1,7972154692305D-06
-1,0281013064732D+02 1,6442738695460D-06
-1,0448006066687D+02 1,5056667100010D-06
-1,0613221791434D+02 1,3797210581675D-06
-1,0776561649383D+02 1,2655041684887D-06
-1,0937928827334D+02 1,1615190376752D-06
-1,1097228288473D+02 1,0665480388270D-06
-1,1254365884183D+02 9,8102984792538D-07
-1,1409246577652D+02 9,0171292978597D-07
-1,1561779773040D+02 8,3016848988381D-07
-1,1711875762702D+02 7,6510968799756D-07
-1,1859443062604D+02 7,0477620056252D-07
-1,2004397294268D+02 6,5074863734927D-07
-1,2146649638242D+02 6,0033874607063D-07
-1,2286117492439D+02 5,5608499840425D-07
-1,2422718254769D+02 5,1338640009855D-07
-1,2556369323142D+02 4,7698718888236D-07
-1,2686993424637D+02 4,4200085838512D-07
-1,2814511509942D+02 4,1180690528812D-07
-1,2938848970720D+02 3,8308306148904D-07
-1,3059931198631D+02 3,5755292219100D-07
-1,3177687138115D+02 3,3577483877028D-07
-1,3292045733612D+02 3,1336569271261D-07
-1,3402941258727D+02 2,9706437856602D-07
-1,3510306210679D+02 2,7808542063636D-07
-1,3614077527658D+02 2,6645058675057D-07
-1,3714193036047D+02 2,5160349781736D-07
-1,3810595003205D+02 2,3843311163188D-07
-1,3903224808293D+02 2,3426012751407D-07
-1,3992027383252D+02 2,1795058460887D-07
-1,4076951212802D+02 2,1642955449118D-07
-1,4157944781660D+02 2,0651729796555D-07
-1,4234961015517D+02 2,0064203600357D-07
-1,4307952840066D+02 1,9932440244864D-07
-1,4376878510163D+02 1,9338756815532D-07
-1,4441697168862D+02 1,8678624010125D-07
-1,4502368847410D+02 1,9277283401322D-07
-1,4558858906221D+02 1,8113111893557D-07
-1,4611133593904D+02 1,8682744123752D-07
-1,4659160935457D+02 1,8201552411956D-07
-1,4702914285044D+02 1,7937532548887D-07
-1,4742366108636D+02 1,8285257810205D-07
-1,4777493313176D+02 1,7874060721874D-07
-1,4808275470190D+02 1,7062488652995D-07
-1,4834694815787D+02 2,0346057219000D-07
-1,4856734474273D+02 1,6013435184327D-07
-1,4874381122729D+02 1,7551788702535D-07
-1,4887625879210D+02 1,1556361777305D-07
-1,4896460749967D+02 2,2161370108139D-07
-1,4900878629443D+02 1,6946154076521D-06
-1,4901431086426D+02 2,0682144664582D-06
